date,eua_carbon_price_eur_tco2,source_created_at,singapore_vlsfo_usd_mt,singapore_hsfo_usd_mt,singapore_hi5_spread_usd_mt,rotterdam_hi5_spread_usd_mt,houston_hi5_spread_usd_mt,capesize_scrubber_savings_usd_day,vlcc_scrubber_savings_usd_day,capesize_eu_ets_surcharge_usd_day,provenance
2019-05-02,28.01,,612.28,468.18,144.1,138.75,131.96,6484.5,7925.5,,icap_ape_eu_ets_daily
2019-05-03,27.2,,608.98,463.25,145.73,140.58,134.46,6557.85,8015.15,,icap_ape_eu_ets_daily
2019-05-07,28.69,,606.95,459.79,147.16,142.21,135.02,6622.2,8093.8,,icap_ape_eu_ets_daily
2019-05-08,29.64,,607.82,460.34,147.48,141.53,134.56,6636.6,8111.4,,icap_ape_eu_ets_daily
2019-05-09,29.99,,610.56,462.82,147.74,141.32,135.58,6648.3,8125.7,,icap_ape_eu_ets_daily
2019-05-10,29.47,,609.92,462.43,147.49,142.6,134.46,6637.05,8111.95,,icap_ape_eu_ets_daily
2019-05-13,28.24,,612.08,466.03,146.05,140.53,135.27,6572.25,8032.75,,icap_ape_eu_ets_daily
2019-05-14,28.0,,606.35,460.55,145.8,139.65,134.35,6561.0,8019.0,,icap_ape_eu_ets_daily
2019-05-16,28.87,,605.03,458.71,146.32,139.59,135.09,6584.4,8047.6,,icap_ape_eu_ets_daily
2019-05-17,27.97,,605.35,460.08,145.27,140.81,134.82,6537.15,7989.85,,icap_ape_eu_ets_daily
2019-05-20,27.86,,606.52,462.37,144.15,138.81,131.09,6486.75,7928.25,,icap_ape_eu_ets_daily
2019-05-21,27.97,,601.46,457.61,143.85,138.68,131.91,6473.25,7911.75,,icap_ape_eu_ets_daily
2019-05-22,28.69,,601.84,459.33,142.51,135.48,131.8,6412.95,7838.05,,icap_ape_eu_ets_daily
2019-05-23,29.14,,599.9,456.98,142.92,136.96,130.98,6431.4,7860.6,,icap_ape_eu_ets_daily
2019-05-24,28.64,,600.79,456.11,144.68,137.49,132.96,6510.6,7957.4,,icap_ape_eu_ets_daily
2019-05-28,28.3,,607.98,463.0,144.98,139.3,133.86,6524.1,7973.9,,icap_ape_eu_ets_daily
2019-06-03,27.06,,609.26,464.02,145.24,138.81,132.98,6535.8,7988.2,,icap_ape_eu_ets_daily
2019-06-04,26.95,,611.28,466.08,145.2,138.78,132.86,6534.0,7986.0,,icap_ape_eu_ets_daily
2019-06-05,27.58,,603.56,460.46,143.1,136.25,132.76,6439.5,7870.5,,icap_ape_eu_ets_daily
2019-06-06,27.18,,602.45,460.94,141.51,135.53,129.12,6367.95,7783.05,,icap_ape_eu_ets_daily
2019-06-07,27.38,,612.51,467.76,144.75,138.01,132.73,6513.75,7961.25,,icap_ape_eu_ets_daily
2019-06-11,28.37,,617.34,469.72,147.62,142.35,135.78,6642.9,8119.1,,icap_ape_eu_ets_daily
2019-06-13,28.14,,618.73,472.49,146.24,140.52,134.22,6580.8,8043.2,,icap_ape_eu_ets_daily
2019-06-14,27.86,,622.37,475.85,146.52,141.57,135.37,6593.4,8058.6,,icap_ape_eu_ets_daily
2019-06-17,27.99,,623.35,475.81,147.54,141.63,136.27,6639.3,8114.7,,icap_ape_eu_ets_daily
2019-06-18,28.21,,624.52,477.71,146.81,139.89,133.87,6606.45,8074.55,,icap_ape_eu_ets_daily
2019-06-19,28.21,,625.32,476.22,149.1,144.47,137.26,6709.5,8200.5,,icap_ape_eu_ets_daily
2019-06-20,28.08,,625.25,474.26,150.99,144.43,139.48,6794.55,8304.45,,icap_ape_eu_ets_daily
2019-06-21,28.09,,620.81,470.18,150.63,144.07,138.03,6778.35,8284.65,,icap_ape_eu_ets_daily
2019-06-24,28.96,,618.91,468.87,150.04,144.47,137.73,6751.8,8252.2,,icap_ape_eu_ets_daily
2019-06-27,30.61,,621.81,475.03,146.78,140.35,135.71,6605.1,8072.9,,icap_ape_eu_ets_daily
2019-06-28,29.81,,621.73,476.56,145.17,138.93,134.54,6532.65,7984.35,,icap_ape_eu_ets_daily
2019-07-01,29.98,,618.89,473.98,144.91,139.54,133.2,6520.95,7970.05,,icap_ape_eu_ets_daily
2019-07-02,30.54,,614.88,470.28,144.6,138.68,133.33,6507.0,7953.0,,icap_ape_eu_ets_daily
2019-07-03,29.54,,606.21,461.91,144.3,138.34,132.06,6493.5,7936.5,,icap_ape_eu_ets_daily
2019-07-04,29.41,,605.66,460.22,145.44,139.26,133.55,6544.8,7999.2,,icap_ape_eu_ets_daily
2019-07-05,28.99,,604.29,459.49,144.8,138.6,131.82,6516.0,7964.0,,icap_ape_eu_ets_daily
2019-07-08,29.84,,601.64,456.77,144.87,139.07,132.09,6519.15,7967.85,,icap_ape_eu_ets_daily
2019-07-09,29.93,,600.51,456.84,143.67,137.98,132.85,6465.15,7901.85,,icap_ape_eu_ets_daily
2019-07-11,31.97,,599.71,456.91,142.8,137.01,132.06,6426.0,7854.0,,icap_ape_eu_ets_daily
2019-07-12,31.69,,603.93,459.21,144.72,138.99,132.59,6512.4,7959.6,,icap_ape_eu_ets_daily
2019-07-15,32.7,,605.32,461.08,144.24,138.29,131.64,6490.8,7933.2,,icap_ape_eu_ets_daily
2019-07-16,32.65,,605.35,461.8,143.55,137.89,131.82,6459.75,7895.25,,icap_ape_eu_ets_daily
2019-07-17,31.83,,602.91,459.85,143.06,137.17,130.2,6437.7,7868.3,,icap_ape_eu_ets_daily
2019-07-18,31.4,,598.49,455.69,142.8,136.5,130.67,6426.0,7854.0,,icap_ape_eu_ets_daily
2019-07-19,31.58,,591.88,448.43,143.45,139.59,131.56,6455.25,7889.75,,icap_ape_eu_ets_daily
2019-07-22,32.49,,593.94,449.72,144.22,140.03,131.68,6489.9,7932.1,,icap_ape_eu_ets_daily
2019-07-23,32.59,,594.55,449.75,144.8,139.04,133.68,6516.0,7964.0,,icap_ape_eu_ets_daily
2019-07-25,33.05,,595.29,450.63,144.66,139.75,132.54,6509.7,7956.3,,icap_ape_eu_ets_daily
2019-07-26,31.98,,599.02,451.53,147.49,141.24,135.63,6637.05,8111.95,,icap_ape_eu_ets_daily
2019-07-29,32.31,,606.1,456.39,149.71,144.17,137.71,6736.95,8234.05,,icap_ape_eu_ets_daily
2019-07-30,31.61,,605.65,456.3,149.35,144.62,137.88,6720.75,8214.25,,icap_ape_eu_ets_daily
2019-07-31,31.46,,605.61,456.84,148.77,143.23,137.24,6694.65,8182.35,,icap_ape_eu_ets_daily
2019-08-01,32.15,,606.44,458.42,148.02,141.38,135.74,6660.9,8141.1,,icap_ape_eu_ets_daily
2019-08-02,32.38,,609.99,461.03,148.96,142.35,137.64,6703.2,8192.8,,icap_ape_eu_ets_daily
2019-08-05,32.07,,610.08,459.16,150.92,144.68,139.23,6791.4,8300.6,,icap_ape_eu_ets_daily
2019-08-06,31.69,,605.59,454.67,150.92,145.48,138.91,6791.4,8300.6,,icap_ape_eu_ets_daily
2019-08-08,31.91,,602.59,449.6,152.99,147.94,141.06,6884.55,8414.45,,icap_ape_eu_ets_daily
2019-08-09,31.57,,604.45,450.77,153.68,147.16,142.58,6915.6,8452.4,,icap_ape_eu_ets_daily
2019-08-12,30.82,,606.12,451.96,154.16,146.72,141.46,6937.2,8478.8,,icap_ape_eu_ets_daily
2019-08-13,30.15,,606.36,453.23,153.13,147.44,141.21,6890.85,8422.15,,icap_ape_eu_ets_daily
2019-08-14,30.21,,609.13,455.56,153.57,147.37,141.33,6910.65,8446.35,,icap_ape_eu_ets_daily
2019-08-15,29.38,,610.38,458.22,152.16,145.12,141.25,6847.2,8368.8,,icap_ape_eu_ets_daily
2019-08-16,29.06,,610.18,458.4,151.78,146.06,139.73,6830.1,8347.9,,icap_ape_eu_ets_daily
2019-08-19,29.21,,609.26,457.1,152.16,146.15,141.29,6847.2,8368.8,,icap_ape_eu_ets_daily
2019-08-20,29.97,,602.63,452.71,149.92,143.95,136.99,6746.4,8245.6,,icap_ape_eu_ets_daily
2019-08-22,28.68,,605.36,453.14,152.22,147.89,139.43,6849.9,8372.1,,icap_ape_eu_ets_daily
2019-08-23,28.18,,604.32,452.03,152.29,147.8,139.8,6853.05,8375.95,,icap_ape_eu_ets_daily
2019-08-27,28.09,,601.49,446.98,154.51,148.33,141.86,6952.95,8498.05,,icap_ape_eu_ets_daily
2019-08-28,28.93,,598.56,446.34,152.22,147.17,139.84,6849.9,8372.1,,icap_ape_eu_ets_daily
2019-08-29,28.85,,603.95,450.54,153.41,147.32,141.38,6903.45,8437.55,,icap_ape_eu_ets_daily
2019-08-30,29.82,,604.75,451.18,153.57,147.7,140.63,6910.65,8446.35,,icap_ape_eu_ets_daily
2019-09-02,27.95,,602.29,448.64,153.65,147.99,142.48,6914.25,8450.75,,icap_ape_eu_ets_daily
2019-09-03,27.31,,607.97,454.99,152.98,146.14,142.07,6884.1,8413.9,,icap_ape_eu_ets_daily
2019-09-06,28.02,,617.78,465.56,152.22,145.92,140.21,6849.9,8372.1,,icap_ape_eu_ets_daily
2019-09-09,27.52,,617.98,464.25,153.73,147.94,140.7,6917.85,8455.15,,icap_ape_eu_ets_daily
2019-09-10,28.06,,617.0,465.23,151.77,146.26,140.07,6829.65,8347.35,,icap_ape_eu_ets_daily
2019-09-11,28.98,,616.94,467.33,149.61,142.6,136.94,6732.45,8228.55,,icap_ape_eu_ets_daily
2019-09-12,29.22,,619.55,469.64,149.91,143.36,137.61,6745.95,8245.05,,icap_ape_eu_ets_daily
2019-09-13,28.85,,622.18,472.23,149.95,144.46,138.54,6747.75,8247.25,,icap_ape_eu_ets_daily
2019-09-16,29.25,,619.26,468.65,150.61,145.21,138.09,6777.45,8283.55,,icap_ape_eu_ets_daily
2019-09-17,29.44,,624.19,473.51,150.68,144.73,139.54,6780.6,8287.4,,icap_ape_eu_ets_daily
2019-09-19,28.13,,625.77,476.42,149.35,142.9,136.29,6720.75,8214.25,,icap_ape_eu_ets_daily
2019-09-20,28.8,,625.57,474.88,150.69,144.64,139.11,6781.05,8287.95,,icap_ape_eu_ets_daily
2019-09-23,28.53,,625.82,474.86,150.96,146.05,138.75,6793.2,8302.8,,icap_ape_eu_ets_daily
2019-09-24,28.16,,628.61,477.16,151.45,144.56,140.64,6815.25,8329.75,,icap_ape_eu_ets_daily
2019-09-25,27.7,,628.35,478.54,149.81,143.78,137.44,6741.45,8239.55,,icap_ape_eu_ets_daily
2019-09-26,27.74,,628.09,479.93,148.16,141.31,137.91,6667.2,8148.8,,icap_ape_eu_ets_daily
2019-09-27,27.84,,627.95,480.0,147.95,142.62,135.12,6657.75,8137.25,,icap_ape_eu_ets_daily
2019-09-30,27.54,,622.29,476.73,145.56,140.01,133.0,6550.2,8005.8,,icap_ape_eu_ets_daily
2019-10-01,26.97,,621.09,476.07,145.02,138.84,132.21,6525.9,7976.1,,icap_ape_eu_ets_daily
2019-10-03,26.56,,624.73,481.34,143.39,138.44,131.96,6452.55,7886.45,,icap_ape_eu_ets_daily
2019-10-04,25.87,,626.18,484.82,141.36,135.3,128.77,6361.2,7774.8,,icap_ape_eu_ets_daily
2019-10-07,25.17,,625.92,486.46,139.46,133.42,125.91,6275.7,7670.3,,icap_ape_eu_ets_daily
2019-10-08,25.83,,629.43,488.95,140.48,135.13,127.67,6321.6,7726.4,,icap_ape_eu_ets_daily
2019-10-09,24.67,,627.18,487.77,139.41,133.42,128.18,6273.45,7667.55,,icap_ape_eu_ets_daily
2019-10-10,25.23,,629.06,488.41,140.65,134.13,127.15,6329.25,7735.75,,icap_ape_eu_ets_daily
2019-10-11,26.11,,621.72,479.41,142.31,136.15,129.49,6403.95,7827.05,,icap_ape_eu_ets_daily
2019-10-14,26.33,,620.92,480.93,139.99,133.24,128.17,6299.55,7699.45,,icap_ape_eu_ets_daily
2019-10-15,27.06,,622.52,481.69,140.83,133.95,130.48,6337.35,7745.65,,icap_ape_eu_ets_daily
2019-10-17,28.69,,621.18,479.44,141.74,136.86,129.25,6378.3,7795.7,,icap_ape_eu_ets_daily
2019-10-18,28.34,,622.13,479.37,142.76,136.88,130.71,6424.2,7851.8,,icap_ape_eu_ets_daily
2019-10-21,28.63,,627.69,485.29,142.4,135.55,129.72,6408.0,7832.0,,icap_ape_eu_ets_daily
2019-10-22,28.41,,625.32,483.29,142.03,135.16,130.5,6391.35,7811.65,,icap_ape_eu_ets_daily
2019-10-23,27.73,,624.26,482.21,142.05,134.35,129.91,6392.25,7812.75,,icap_ape_eu_ets_daily
2019-10-24,27.2,,623.04,481.54,141.5,135.12,129.21,6367.5,7782.5,,icap_ape_eu_ets_daily
2019-10-25,27.48,,626.07,482.62,143.45,138.65,131.56,6455.25,7889.75,,icap_ape_eu_ets_daily
2019-10-28,27.28,,626.04,482.16,143.88,137.69,131.24,6474.6,7913.4,,icap_ape_eu_ets_daily
2019-10-29,28.07,,623.02,480.73,142.29,135.22,129.66,6403.05,7825.95,,icap_ape_eu_ets_daily
2019-10-31,28.68,,628.93,483.24,145.69,139.59,131.89,6556.05,8012.95,,icap_ape_eu_ets_daily
2019-11-01,28.41,,628.36,483.2,145.16,138.65,133.9,6532.2,7983.8,,icap_ape_eu_ets_daily
2019-11-04,27.55,,632.51,484.14,148.37,143.02,135.68,6676.65,8160.35,,icap_ape_eu_ets_daily
2019-11-05,28.51,,630.98,482.57,148.41,141.64,136.55,6678.45,8162.55,,icap_ape_eu_ets_daily
2019-11-06,27.83,,632.33,483.9,148.43,142.78,134.71,6679.35,8163.65,,icap_ape_eu_ets_daily
2019-11-07,27.47,,632.07,481.85,150.22,144.1,139.06,6759.9,8262.1,,icap_ape_eu_ets_daily
2019-11-08,27.21,,633.1,481.8,151.3,145.69,139.12,6808.5,8321.5,,icap_ape_eu_ets_daily
2019-11-11,27.86,,635.37,484.22,151.15,144.73,137.8,6801.75,8313.25,,icap_ape_eu_ets_daily
2019-11-12,27.57,,632.63,482.64,149.99,144.1,136.78,6749.55,8249.45,,icap_ape_eu_ets_daily
2019-11-14,26.83,,636.25,485.79,150.46,143.97,139.07,6770.7,8275.3,,icap_ape_eu_ets_daily
2019-11-15,25.87,,635.69,486.92,148.77,143.3,135.87,6694.65,8182.35,,icap_ape_eu_ets_daily
2019-11-18,25.87,,637.01,488.89,148.12,142.12,135.92,6665.4,8146.6,,icap_ape_eu_ets_daily
2019-11-19,26.1,,637.78,491.12,146.66,140.53,133.64,6599.7,8066.3,,icap_ape_eu_ets_daily
2019-11-20,25.79,,637.49,491.54,145.95,140.04,134.18,6567.75,8027.25,,icap_ape_eu_ets_daily
2019-11-21,26.48,,634.88,488.89,145.99,140.39,132.74,6569.55,8029.45,,icap_ape_eu_ets_daily
2019-11-22,26.88,,636.85,489.46,147.39,141.45,135.38,6632.55,8106.45,,icap_ape_eu_ets_daily
2019-11-25,27.1,,635.74,490.44,145.3,139.97,132.08,6538.5,7991.5,,icap_ape_eu_ets_daily
2019-11-26,26.84,,634.46,489.02,145.44,138.4,132.48,6544.8,7999.2,,icap_ape_eu_ets_daily
2019-11-28,27.53,,635.01,489.43,145.58,138.51,132.29,6551.1,8006.9,,icap_ape_eu_ets_daily
2019-11-29,27.66,,638.37,490.25,148.12,142.39,136.77,6665.4,8146.6,,icap_ape_eu_ets_daily
2019-12-02,27.36,,636.7,487.36,149.34,143.5,137.2,6720.3,8213.7,,icap_ape_eu_ets_daily
2019-12-03,27.13,,633.48,485.58,147.9,141.81,135.1,6655.5,8134.5,,icap_ape_eu_ets_daily
2019-12-04,26.78,,628.64,481.35,147.29,142.27,134.6,6628.05,8100.95,,icap_ape_eu_ets_daily
2019-12-05,27.23,,624.52,476.87,147.65,141.46,135.76,6644.25,8120.75,,icap_ape_eu_ets_daily
2019-12-06,27.45,,623.92,477.15,146.77,139.54,132.85,6604.65,8072.35,,icap_ape_eu_ets_daily
2019-12-09,27.12,,619.58,471.86,147.72,143.13,135.73,6647.4,8124.6,,icap_ape_eu_ets_daily
2019-12-10,27.76,,617.12,470.32,146.8,140.28,135.88,6606.0,8074.0,,icap_ape_eu_ets_daily
2019-12-12,27.36,,626.36,478.12,148.24,141.65,135.41,6670.8,8153.2,,icap_ape_eu_ets_daily
2019-12-13,28.15,,629.72,482.43,147.29,142.31,135.47,6628.05,8100.95,,icap_ape_eu_ets_daily
2019-12-16,26.91,,629.16,484.61,144.55,139.04,132.73,6504.75,7950.25,,icap_ape_eu_ets_daily
2020-01-07,26.71,,620.11,478.9,141.21,135.12,128.64,6354.45,7766.55,,icap_ape_eu_ets_daily
2020-01-09,26.65,,618.64,475.52,143.12,136.63,130.91,6440.4,7871.6,,icap_ape_eu_ets_daily
2020-01-10,27.17,,624.31,478.65,145.66,138.86,133.35,6554.7,8011.3,,icap_ape_eu_ets_daily
2020-01-13,26.67,,622.72,478.1,144.62,138.68,132.23,6507.9,7954.1,,icap_ape_eu_ets_daily
2020-01-14,26.35,,623.09,480.31,142.78,137.38,130.99,6425.1,7852.9,,icap_ape_eu_ets_daily
2020-01-15,26.73,,626.41,483.52,142.89,137.35,130.48,6430.05,7858.95,,icap_ape_eu_ets_daily
2020-01-16,27.58,,632.09,489.22,142.87,135.77,129.93,6429.15,7857.85,,icap_ape_eu_ets_daily
2020-01-17,27.76,,632.86,489.25,143.61,136.53,131.29,6462.45,7898.55,,icap_ape_eu_ets_daily
2020-01-20,28.42,,638.04,495.45,142.59,136.5,129.99,6416.55,7842.45,,icap_ape_eu_ets_daily
2020-01-21,27.86,,636.68,493.13,143.55,138.66,132.0,6459.75,7895.25,,icap_ape_eu_ets_daily
2020-01-23,27.36,,639.07,497.09,141.98,135.1,131.6,6389.1,7808.9,,icap_ape_eu_ets_daily
2020-01-24,27.17,,640.03,497.98,142.05,137.48,129.88,6392.25,7812.75,,icap_ape_eu_ets_daily
2020-01-27,26.69,,644.23,500.08,144.15,138.96,131.39,6486.75,7928.25,,icap_ape_eu_ets_daily
2020-01-28,27.25,,644.6,500.6,144.0,137.16,133.04,6480.0,7920.0,,icap_ape_eu_ets_daily
2020-01-29,26.69,,641.38,496.7,144.68,139.2,132.72,6510.6,7957.4,,icap_ape_eu_ets_daily
2020-01-30,26.35,,639.28,493.62,145.66,139.83,134.26,6554.7,8011.3,,icap_ape_eu_ets_daily
2020-01-31,26.06,,630.27,487.14,143.13,136.8,132.07,6440.85,7872.15,,icap_ape_eu_ets_daily
2020-02-03,25.3,,625.7,484.79,140.91,134.77,128.92,6340.95,7750.05,,icap_ape_eu_ets_daily
2020-02-04,25.44,,625.7,484.8,140.9,136.63,127.67,6340.5,7749.5,,icap_ape_eu_ets_daily
2020-02-06,25.52,,627.84,484.61,143.23,138.31,132.34,6445.35,7877.65,,icap_ape_eu_ets_daily
2020-02-07,25.27,,629.84,485.04,144.8,139.97,131.75,6516.0,7964.0,,icap_ape_eu_ets_daily
2020-02-10,24.98,,633.04,486.91,146.13,139.24,134.23,6575.85,8037.15,,icap_ape_eu_ets_daily
2020-02-11,25.25,,634.94,488.79,146.15,139.55,133.31,6576.75,8038.25,,icap_ape_eu_ets_daily
2020-02-12,25.46,,635.0,487.69,147.31,140.83,135.2,6628.95,8102.05,,icap_ape_eu_ets_daily
2020-02-13,25.65,,630.35,481.74,148.61,143.31,136.93,6687.45,8173.55,,icap_ape_eu_ets_daily
2020-02-14,26.47,,627.08,477.9,149.18,142.08,138.55,6713.1,8204.9,,icap_ape_eu_ets_daily
2020-02-17,26.29,,631.36,481.75,149.61,144.04,137.47,6732.45,8228.55,,icap_ape_eu_ets_daily
2020-02-18,27.04,,629.41,481.17,148.24,142.25,135.16,6670.8,8153.2,,icap_ape_eu_ets_daily
2020-02-20,27.81,,627.03,479.64,147.39,142.83,135.4,6632.55,8106.45,,icap_ape_eu_ets_daily
2020-02-21,27.43,,625.72,479.78,145.94,140.49,133.08,6567.3,8026.7,,icap_ape_eu_ets_daily
2020-02-24,26.87,,621.81,475.49,146.32,139.53,134.28,6584.4,8047.6,,icap_ape_eu_ets_daily
2020-02-25,26.52,,614.85,467.77,147.08,140.7,134.16,6618.6,8089.4,,icap_ape_eu_ets_daily
2020-02-26,26.01,,623.03,474.42,148.61,141.7,137.19,6687.45,8173.55,,icap_ape_eu_ets_daily
2020-02-27,25.95,,626.96,478.05,148.91,142.26,136.5,6700.95,8190.05,,icap_ape_eu_ets_daily
2020-02-28,25.58,,626.28,478.02,148.26,141.9,136.8,6671.7,8154.3,,icap_ape_eu_ets_daily
2020-03-02,26.51,,627.41,480.58,146.83,141.42,136.14,6607.35,8075.65,,icap_ape_eu_ets_daily
2020-03-03,25.73,,629.34,482.12,147.22,143.25,134.42,6624.9,8097.1,,icap_ape_eu_ets_daily
2020-03-05,26.44,,633.29,484.78,148.51,144.38,135.87,6682.95,8168.05,,icap_ape_eu_ets_daily
2020-03-06,25.84,,638.19,490.3,147.89,141.89,135.7,6655.05,8133.95,,icap_ape_eu_ets_daily
2020-03-09,25.06,,634.38,486.03,148.35,141.91,136.34,6675.75,8159.25,,icap_ape_eu_ets_daily
2020-03-10,26.29,,626.6,481.08,145.52,139.13,134.69,6548.4,8003.6,,icap_ape_eu_ets_daily
2020-03-11,26.1,,625.69,481.42,144.27,138.97,132.99,6492.15,7934.85,,icap_ape_eu_ets_daily
2020-03-12,25.28,,630.65,484.89,145.76,140.2,134.05,6559.2,8016.8,,icap_ape_eu_ets_daily
2020-03-13,25.2,,627.33,481.33,146.0,139.98,134.22,6570.0,8030.0,,icap_ape_eu_ets_daily
2020-03-16,22.83,,630.08,485.48,144.6,139.71,131.91,6507.0,7953.0,,icap_ape_eu_ets_daily
2020-03-19,17.73,,633.17,488.12,145.05,138.14,133.54,6527.25,7977.75,,icap_ape_eu_ets_daily
2020-03-20,18.09,,630.4,486.08,144.32,137.66,133.22,6494.4,7937.6,,icap_ape_eu_ets_daily
2020-03-23,16.15,,624.46,479.47,144.99,138.6,133.13,6524.55,7974.45,,icap_ape_eu_ets_daily
2020-03-24,17.98,,625.06,479.01,146.05,138.34,134.15,6572.25,8032.75,,icap_ape_eu_ets_daily
2020-03-25,18.75,,624.97,478.62,146.35,140.48,134.65,6585.75,8049.25,,icap_ape_eu_ets_daily
2020-03-26,18.03,,629.68,481.64,148.04,141.11,136.34,6661.8,8142.2,,icap_ape_eu_ets_daily
2020-03-27,18.31,,623.9,476.99,146.91,141.93,134.95,6610.95,8080.05,,icap_ape_eu_ets_daily
2020-03-30,18.06,,627.21,479.22,147.99,141.61,137.05,6659.55,8139.45,,icap_ape_eu_ets_daily
2020-03-31,19.25,,628.42,479.39,149.03,143.69,137.8,6706.35,8196.65,,icap_ape_eu_ets_daily
2020-04-02,19.03,,628.29,480.58,147.71,139.59,135.85,6646.95,8124.05,,icap_ape_eu_ets_daily
2020-04-03,19.44,,632.2,483.36,148.84,142.4,137.51,6697.8,8186.2,,icap_ape_eu_ets_daily
2020-04-06,19.94,,638.16,489.55,148.61,143.49,137.2,6687.45,8173.55,,icap_ape_eu_ets_daily
2020-04-07,22.93,,638.04,487.11,150.93,145.53,138.41,6791.85,8301.15,,icap_ape_eu_ets_daily
2020-04-08,22.53,,631.79,480.85,150.94,142.78,139.49,6792.3,8301.7,,icap_ape_eu_ets_daily
2020-04-09,23.24,,632.62,480.64,151.98,147.01,141.13,6839.1,8358.9,,icap_ape_eu_ets_daily
2020-04-14,21.91,,632.7,482.23,150.47,145.45,137.97,6771.15,8275.85,,icap_ape_eu_ets_daily
2020-04-16,21.83,,628.52,478.44,150.08,144.35,138.56,6753.6,8254.4,,icap_ape_eu_ets_daily
2020-04-17,23.75,,630.15,480.4,149.75,142.61,138.86,6738.75,8236.25,,icap_ape_eu_ets_daily
2020-04-20,23.07,,629.71,479.37,150.34,143.13,138.31,6765.3,8268.7,,icap_ape_eu_ets_daily
2020-04-21,22.16,,634.12,482.82,151.3,143.68,139.08,6808.5,8321.5,,icap_ape_eu_ets_daily
2020-04-22,21.45,,634.84,482.91,151.93,147.71,139.99,6836.85,8356.15,,icap_ape_eu_ets_daily
2020-04-23,21.98,,628.97,478.92,150.05,144.13,138.38,6752.25,8252.75,,icap_ape_eu_ets_daily
2020-04-24,22.26,,622.53,473.05,149.48,144.1,137.17,6726.6,8221.4,,icap_ape_eu_ets_daily
2020-04-27,22.16,,622.77,474.38,148.39,141.97,135.9,6677.55,8161.45,,icap_ape_eu_ets_daily
2020-04-28,21.71,,619.01,470.5,148.51,141.41,137.42,6682.95,8168.05,,icap_ape_eu_ets_daily
2020-04-30,21.69,,624.27,473.99,150.28,144.54,138.51,6762.6,8265.4,,icap_ape_eu_ets_daily
2020-05-05,20.72,,635.04,479.02,156.02,149.79,144.04,7020.9,8581.1,,icap_ape_eu_ets_daily
2020-05-06,19.35,,629.23,473.3,155.93,151.54,143.97,7016.85,8576.15,,icap_ape_eu_ets_daily
2020-05-07,20.71,,628.77,469.97,158.8,154.38,146.02,7146.0,8734.0,,icap_ape_eu_ets_daily
2020-05-08,21.13,,624.18,463.19,160.99,155.04,150.22,7244.55,8854.45,,icap_ape_eu_ets_daily
2020-05-11,20.51,,622.68,463.74,158.94,153.98,145.68,7152.3,8741.7,,icap_ape_eu_ets_daily
2020-05-12,20.41,,622.7,463.66,159.04,153.04,146.54,7156.8,8747.2,,icap_ape_eu_ets_daily
2020-05-14,20.03,,626.19,467.23,158.96,152.8,145.95,7153.2,8742.8,,icap_ape_eu_ets_daily
2020-05-15,20.74,,623.66,464.15,159.51,153.07,149.12,7177.95,8773.05,,icap_ape_eu_ets_daily
2020-05-18,21.04,,617.3,459.4,157.9,152.04,144.04,7105.5,8684.5,,icap_ape_eu_ets_daily
2020-05-19,21.83,,617.59,460.17,157.42,152.03,146.26,7083.9,8658.1,,icap_ape_eu_ets_daily
2020-05-20,21.92,,618.41,460.55,157.86,152.44,146.2,7103.7,8682.3,,icap_ape_eu_ets_daily
2020-05-26,23.38,,622.16,466.06,156.1,149.14,144.45,7024.5,8585.5,,icap_ape_eu_ets_daily
2020-05-28,22.84,,613.46,458.85,154.61,149.79,142.5,6957.45,8503.55,,icap_ape_eu_ets_daily
2020-05-29,23.66,,618.28,461.93,156.35,149.8,145.53,7035.75,8599.25,,icap_ape_eu_ets_daily
2020-06-02,23.8,,616.78,463.6,153.18,148.0,141.17,6893.1,8424.9,,icap_ape_eu_ets_daily
2020-06-03,24.74,,613.65,460.97,152.68,147.48,141.23,6870.6,8397.4,,icap_ape_eu_ets_daily
2020-06-04,24.5,,622.61,468.88,153.73,147.8,141.75,6917.85,8455.15,,icap_ape_eu_ets_daily
2020-06-05,25.32,,623.18,470.76,152.42,147.29,140.38,6858.9,8383.1,,icap_ape_eu_ets_daily
2020-06-08,25.5,,622.53,471.31,151.22,144.82,139.72,6804.9,8317.1,,icap_ape_eu_ets_daily
2020-06-09,25.1,,624.4,472.75,151.65,145.23,140.0,6824.25,8340.75,,icap_ape_eu_ets_daily
2020-06-11,24.99,,621.92,471.16,150.76,143.93,138.77,6784.2,8291.8,,icap_ape_eu_ets_daily
2020-06-12,24.93,,621.7,471.37,150.33,143.72,139.17,6764.85,8268.15,,icap_ape_eu_ets_daily
2020-06-15,24.54,,620.47,470.53,149.94,143.33,138.52,6747.3,8246.7,,icap_ape_eu_ets_daily
2020-06-16,25.74,,619.94,469.22,150.72,145.65,139.42,6782.4,8289.6,,icap_ape_eu_ets_daily
2020-06-17,25.67,,623.94,470.87,153.07,147.05,141.06,6888.15,8418.85,,icap_ape_eu_ets_daily
2020-06-18,26.59,,623.12,471.22,151.9,146.25,140.94,6835.5,8354.5,,icap_ape_eu_ets_daily
2020-06-19,27.21,,628.22,474.29,153.93,148.07,141.47,6926.85,8466.15,,icap_ape_eu_ets_daily
2020-06-22,27.18,,631.52,479.67,151.85,146.39,140.18,6833.25,8351.75,,icap_ape_eu_ets_daily
